Time,x1,y1,z1,x2,y2,z2
0.010991,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.018481,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.028193,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.035384,,,,8.191800000297178,22.11792550084762,0.134
0.035974,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.039303,,,,8.191800000297178,22.11792550084762,0.134
0.047273,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.048613,,,,8.191800000297178,22.11792550084762,0.134
0.056286,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.061709,,,,8.191800000297178,22.126790400321326,0.138
0.067634,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.068962,,,,8.191800000297178,22.126790400321326,0.138
0.076326,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.078742,,,,8.191800000297178,22.126790400321326,0.138
0.086626,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.089763,,,,8.191800000297178,22.126790400321326,0.138
0.096994,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.124571,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.125247,,,,8.191800000297178,22.126790400321326,0.138
0.126301,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.126815,,,,8.191800000297178,22.126790400321326,0.138
0.127815,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.128313,,,,8.191800000297178,22.126790400321326,0.138
0.129969,,,,8.191800000297178,22.126790400321326,0.138
0.139779,,,,8.191800000297178,22.126790400321326,0.138
0.140963,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.146946,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.148887,,,,8.191800000297178,22.126790400321326,0.138
0.156182,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.159649,,,,8.191800000297178,22.126790400321326,0.138
0.166077,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.169119,,,,8.191800000297178,22.126790400321326,0.138
0.176212,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.179032,,,,8.191800000297178,22.126790400321326,0.138
0.187418,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.189256,,,,8.191800000297178,22.126790400321326,0.138
0.195908,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.199084,,,,8.191800000297178,22.126790400321326,0.138
0.206188,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.210895,,,,8.191800000297178,22.126790400321326,0.138
0.215891,2.0867999999367726,-2.2782792995389656,-0.015,,,
0.219394,,,,8.191800000297178,22.126790400321326,0.138
0.226278,2.0979000000664882,-2.2782792995389656,-0.014,,,
