Time,x1,y1,z1,x2,y2,z2
0.011188,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.021108,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.027831,,,,8.535900000374852,19.032940300069967,-0.143
0.030783,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.033983,,,,8.535900000374852,19.032940300069967,-0.143
0.0417,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.043727,,,,8.535900000374852,19.032940300069967,-0.143
0.051102,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.054092,,,,8.535900000374852,19.032940300069967,-0.143
0.0674,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.068064,,,,8.535900000374852,19.032940300069967,-0.143
0.072415,,,,8.535900000374852,19.032940300069967,-0.143
0.07354,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.081144,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.085006,,,,8.535900000374852,19.032940300069967,-0.143
0.091114,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.09411,,,,8.535900000374852,19.032940300069967,-0.143
0.101674,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.103132,,,,8.535900000374852,19.032940300069967,-0.143
0.111072,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.114096,,,,8.535900000374852,19.032940300069967,-0.143
0.121091,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.12519,,,,8.535900000374852,19.032940300069967,-0.143
0.131136,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.133104,,,,8.535900000374852,19.032940300069967,-0.143
0.143327,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.145227,,,,8.535900000374852,19.032940300069967,-0.143
0.151156,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.154441,,,,8.535900000374852,19.032940300069967,-0.143
0.161269,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.163011,,,,8.535900000374852,19.032940300069967,-0.143
0.172234,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.175315,,,,8.535900000374852,19.032940300069967,-0.143
0.181697,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.183841,,,,8.535900000374852,19.032940300069967,-0.143
0.191148,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.194931,,,,8.535900000374852,19.032940300069967,-0.143
0.201376,-0.8546999997349758,-0.8687601988144138,-0.106,,,
0.202933,,,,8.535900000374852,19.032940300069967,-0.143
0.211658,-0.8546999997349758,-0.8687601988144138,-0.106,,,
