Time,x1,y1,z1,x2,y2,z2
0.04225,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.048925,,,,10.744800000161092,-0.2570820998548413,-0.349
0.054294,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.058286,,,,10.744800000161092,-0.2570820998548413,-0.349
0.062343,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.067701,,,,10.744800000161092,-0.2570820998548413,-0.349
0.072955,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.078423,,,,10.744800000161092,-0.2570820998548413,-0.349
0.082228,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.088529,,,,10.744800000161092,-0.2570820998548413,-0.349
0.092628,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.098186,,,,10.744800000161092,-0.2570820998548413,-0.349
0.102115,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.109174,,,,10.744800000161092,-0.2570820998548413,-0.349
0.112708,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.119032,,,,10.744800000161092,-0.2570820998548413,-0.349
0.122657,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.128189,,,,10.744800000161092,-0.2570820998548413,-0.349
0.133192,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.137846,,,,10.744800000161092,-0.2570820998548413,-0.349
0.142186,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.148528,,,,10.744800000161092,-0.2570820998548413,-0.349
0.152619,-0.12209999984946762,-0.7623813988310388,-0.441,,,
0.157677,,,,10.744800000161092,-0.2570820998548413,-0.349
0.162872,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.168132,,,,10.744800000161092,-0.2570820998548413,-0.349
0.173429,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.17791,,,,10.744800000161092,-0.2570820998548413,-0.349
0.182578,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.187945,,,,10.744800000161092,-0.2570820998548413,-0.349
0.192652,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.19943,,,,10.744800000161092,-0.2570820998548413,-0.349
0.205977,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.209244,,,,10.744800000161092,-0.2570820998548413,-0.349
0.214897,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.218356,,,,10.744800000161092,-0.2570820998548413,-0.349
0.222169,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.22773,,,,10.744800000161092,-0.2570820998548413,-0.349
0.232882,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.238875,,,,10.744800000161092,-0.2570820998548413,-0.349
0.243362,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.250732,,,,10.755900000290808,-0.2659469993285484,-0.343
0.252637,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.262184,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.262845,,,,10.755900000290808,-0.2659469993285484,-0.343
0.268399,,,,10.755900000290808,-0.2659469993285484,-0.343
0.272234,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.278219,,,,10.755900000290808,-0.2659469993285484,-0.343
0.282329,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.288917,,,,10.755900000290808,-0.2659469993285484,-0.343
0.292071,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.301079,,,,10.755900000290808,-0.2659469993285484,-0.343
0.307609,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.308895,,,,10.755900000290808,-0.2659469993285484,-0.343
0.312885,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.318206,,,,10.755900000290808,-0.2659469993285484,-0.343
0.323473,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.327954,,,,10.755900000290808,-0.2659469993285484,-0.343
0.332303,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.33789,,,,10.755900000290808,-0.2659469993285484,-0.343
0.342278,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.347848,,,,10.755900000290808,-0.2659469993285484,-0.343
0.352894,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.357907,,,,10.755900000290808,-0.2659469993285484,-0.343
0.362661,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.367768,,,,10.755900000290808,-0.2659469993285484,-0.343
0.372072,-0.12209999984946762,-0.7535164993573318,-0.435,,,
0.377792,,,,10.755900000290808,-0.2659469993285484,-0.343
0.38217,-0.12209999984946762,-0.7535164993573318,-0.435,,,
