Time,x1,y1,z1,x2,y2,z2
0.012497,-0.9768000003731458,-1.781844898776697,-0.36,,,
0.016188,,,,21.656099999901812,1.4804383002935424,0.178
0.020254,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.025095,,,,21.656099999901812,1.4804383002935424,0.178
0.029944,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.034905,,,,21.667200000031528,1.4804383002935424,0.163
0.040239,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.045586,,,,21.667200000031528,1.4804383002935424,0.163
0.049478,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.055309,,,,21.667200000031528,1.4804383002935424,0.163
0.059682,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.065104,,,,21.667200000031528,1.4804383002935424,0.163
0.069268,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.082967,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.08323,,,,21.667200000031528,1.4804383002935424,0.163
0.085893,,,,21.667200000031528,1.4804383002935424,0.163
0.089763,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.09501,,,,21.667200000031528,1.4804383002935424,0.163
0.098906,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.105372,,,,21.667200000031528,1.4804383002935424,0.163
0.114462,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.114716,,,,21.667200000031528,1.4804383002935424,0.163
0.11942,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.125468,,,,21.667200000031528,1.4804383002935424,0.163
0.129016,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.134784,,,,21.667200000031528,1.4804383002935424,0.163
0.13949,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.144927,,,,21.667200000031528,1.4804383002935424,0.163
0.150075,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.154486,,,,21.667200000031528,1.4804383002935424,0.163
0.15938,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.164858,,,,21.667200000031528,1.4804383002935424,0.163
0.169639,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.175129,,,,21.667200000031528,1.4804383002935424,0.163
0.178725,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.189305,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.189536,,,,21.667200000031528,1.4804383002935424,0.163
0.194586,,,,21.667200000031528,1.4804383002935424,0.163
0.199049,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.204473,,,,21.667200000031528,1.4804383002935424,0.163
0.209707,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.215246,,,,21.667200000031528,1.4804383002935424,0.163
0.219849,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.226597,,,,21.667200000031528,1.4804383002935424,0.163
0.231564,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.234806,,,,21.667200000031528,1.4804383002935424,0.163
0.240565,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.244824,,,,21.667200000031528,1.4804383002935424,0.163
0.250835,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.260366,,,,21.667200000031528,1.4804383002935424,0.163
0.261041,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.264635,,,,21.667200000031528,1.4804383002935424,0.163
0.286391,-0.9657000002434302,-1.781844898776697,-0.355,,,
0.286645,,,,21.667200000031528,1.4804383002935424,0.163
0.287072,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.287279,,,,21.667200000031528,1.4804383002935424,0.155
0.290874,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.296987,,,,21.667200000031528,1.4804383002935424,0.155
0.300306,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.304965,,,,21.667200000031528,1.4804383002935424,0.155
0.313383,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.317426,,,,21.667200000031528,1.4804383002935424,0.155
0.320225,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.325019,,,,21.667200000031528,1.4804383002935424,0.155
0.329188,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.336917,,,,21.667200000031528,1.4804383002935424,0.155
0.343916,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.345737,,,,21.667200000031528,1.4804383002935424,0.155
0.349302,-0.9546000001137145,-1.77297999930299,-0.353,,,
0.35492,,,,21.667200000031528,1.4804383002935424,0.155
