Time,x1,y1,z1,x2,y2,z2
3.564921,-1.8647999997085662,1.7463853008818688,0.249,,,
3.574722,-1.8647999997085662,1.7463853008818688,0.249,,,
3.58298,-1.8647999997085662,1.7463853008818688,0.249,,,
3.593087,-1.8647999997085662,1.7463853008818688,0.249,,,
3.604431,-1.8647999997085662,1.7463853008818688,0.249,,,
3.613551,-1.8647999997085662,1.7463853008818688,0.249,,,
3.623219,-1.8647999997085662,1.7463853008818688,0.249,,,
3.633525,-1.8647999997085662,1.7463853008818688,0.249,,,
3.643154,-1.8647999997085662,1.7463853008818688,0.249,,,
3.653422,-1.8647999997085662,1.7463853008818688,0.249,,,
3.663179,-1.8647999997085662,1.7463853008818688,0.249,,,
3.67344,-1.8647999997085662,1.7463853008818688,0.249,,,
3.683322,-1.8647999997085662,1.7463853008818688,0.252,,,
3.693895,-1.8647999997085662,1.7463853008818688,0.252,,,
3.703287,-1.8647999997085662,1.7463853008818688,0.252,,,
3.715096,-1.8647999997085662,1.7463853008818688,0.252,,,
3.723972,-1.8647999997085662,1.7463853008818688,0.252,,,
3.73326,-1.8647999997085662,1.7463853008818688,0.252,,,
3.743668,-1.8647999997085662,1.7463853008818688,0.252,,,
3.753382,-1.8647999997085662,1.7463853008818688,0.252,,,
3.763375,-1.8647999997085662,1.7463853008818688,0.252,,,
3.775753,-1.8647999997085662,1.7463853008818688,0.252,,,
3.783423,-1.8647999997085662,1.7463853008818688,0.252,,,
3.793262,-1.8647999997085662,1.7463853008818688,0.252,,,
3.803382,-1.8647999997085662,1.7463853008818688,0.252,,,
3.814708,-1.8647999997085662,1.7463853008818688,0.252,,,
3.823892,-1.8647999997085662,1.7463853008818688,0.252,,,
3.833187,-1.8647999997085662,1.7463853008818688,0.252,,,
3.843859,-1.8647999997085662,1.7463853008818688,0.252,,,
3.853336,-1.8647999997085662,1.7463853008818688,0.252,,,
3.863315,-1.8647999997085662,1.7463853008818688,0.252,,,
3.873578,-1.8647999997085662,1.7463853008818688,0.252,,,
3.883184,-1.8647999997085662,1.7463853008818688,0.252,,,
3.893407,-1.8647999997085662,1.7463853008818688,0.252,,,
3.903269,-1.8647999997085662,1.7463853008818688,0.252,,,
3.913471,-1.8647999997085662,1.7463853008818688,0.252,,,
3.923158,-1.8647999997085662,1.7463853008818688,0.252,,,
3.933374,-1.8647999997085662,1.7463853008818688,0.259,,,
3.943833,-1.8647999997085662,1.7463853008818688,0.259,,,
3.953325,-1.8647999997085662,1.7463853008818688,0.259,,,
3.963099,-1.8647999997085662,1.7463853008818688,0.259,,,
3.973734,-1.8647999997085662,1.7463853008818688,0.259,,,
3.983639,-1.8647999997085662,1.7463853008818688,0.259,,,
3.993711,-1.8647999997085662,1.7463853008818688,0.259,,,
4.004157,-1.8647999997085662,1.7463853008818688,0.259,,,
4.013116,-1.8647999997085662,1.7463853008818688,0.259,,,
4.023301,-1.8647999997085662,1.7463853008818688,0.259,,,
4.033819,-1.8647999997085662,1.7463853008818688,0.259,,,
4.043119,-1.8647999997085662,1.7463853008818688,0.259,,,
4.053201,-1.8647999997085662,1.7463853008818688,0.259,,,
4.063896,-1.8647999997085662,1.7463853008818688,0.259,,,
4.073877,-1.8647999997085662,1.7463853008818688,0.259,,,
4.08365,-1.8647999997085662,1.7463853008818688,0.259,,,
4.094005,-1.8647999997085662,1.7463853008818688,0.259,,,
4.103623,-1.8647999997085662,1.7463853008818688,0.259,,,
4.113945,-1.8647999997085662,1.7463853008818688,0.259,,,
4.124627,-1.8647999997085662,1.7463853008818688,0.259,,,
4.133711,-1.8647999997085662,1.7463853008818688,0.259,,,
4.148185,-1.8647999997085662,1.7463853008818688,0.259,,,
4.155463,-1.8647999997085662,1.7463853008818688,0.259,,,
4.16303,-1.8647999997085662,1.7463853008818688,0.259,,,
4.173251,-1.8647999997085662,1.7463853008818688,0.259,,,
4.183923,-1.8647999997085662,1.7463853008818688,0.264,,,
4.194196,-1.8647999997085662,1.7463853008818688,0.264,,,
4.203112,-1.8647999997085662,1.7463853008818688,0.264,,,
4.213355,-1.8647999997085662,1.7463853008818688,0.264,,,
4.223359,-1.8647999997085662,1.7463853008818688,0.264,,,
4.233252,-1.8647999997085662,1.7463853008818688,0.264,,,
4.244359,-1.8647999997085662,1.7463853008818688,0.264,,,
4.25344,-1.8647999997085662,1.7463853008818688,0.264,,,
4.263085,-1.8647999997085662,1.7463853008818688,0.264,,,
4.273188,-1.8647999997085662,1.7463853008818688,0.264,,,
4.283171,-1.8647999997085662,1.7463853008818688,0.264,,,
4.293076,-1.8647999997085662,1.7463853008818688,0.264,,,
4.303411,-1.8647999997085662,1.7463853008818688,0.264,,,
4.313369,-1.8647999997085662,1.7463853008818688,0.264,,,
4.323615,-1.8647999997085662,1.7463853008818688,0.264,,,
4.333817,-1.8647999997085662,1.7463853008818688,0.264,,,
4.343263,-1.8647999997085662,1.7463853008818688,0.264,,,
4.353232,-1.8647999997085662,1.7463853008818688,0.264,,,
4.36318,-1.8647999997085662,1.7463853008818688,0.264,,,
4.373244,-1.8647999997085662,1.7463853008818688,0.264,,,
4.383153,-1.8647999997085662,1.7463853008818688,0.264,,,
4.393294,-1.8647999997085662,1.7463853008818688,0.264,,,
4.403275,-1.8647999997085662,1.7463853008818688,0.264,,,
4.414234,-1.8647999997085662,1.7463853008818688,0.264,,,
4.424076,-1.8647999997085662,1.7463853008818688,0.264,,,
4.433517,-1.8647999997085662,1.7463853008818688,0.271,,,
4.443561,-1.8647999997085662,1.7463853008818688,0.271,,,
