Time,x1,y1,z1,x2,y2,z2
0.016395,-1.1100000003523292,-1.666601199319615,0.296,,,
0.017431,,,,22.100100000358225,-0.4343800994072069,0.415
0.023172,-1.1100000003523292,-1.666601199319615,0.296,,,
0.023868,,,,22.100100000358225,-0.4343800994072069,0.415
0.032885,-1.1100000003523292,-1.666601199319615,0.296,,,
0.034008,,,,22.100100000358225,-0.4343800994072069,0.415
0.045465,-1.1100000003523292,-1.666601199319615,0.296,,,
0.045703,,,,22.100100000358225,-0.4343800994072069,0.415
0.053907,-1.1100000003523292,-1.666601199319615,0.296,,,
0.055356,,,,22.100100000358225,-0.4343800994072069,0.415
0.063368,-1.1100000003523292,-1.666601199319615,0.296,,,
0.063868,,,,22.100100000358225,-0.4343800994072069,0.409
0.074244,,,,22.100100000358225,-0.4343800994072069,0.409
0.07529,-1.1100000003523292,-1.666601199319615,0.296,,,
0.083724,-1.1100000003523292,-1.666601199319615,0.296,,,
0.08422,,,,22.100100000358225,-0.4343800994072069,0.409
0.092571,-1.1100000003523292,-1.666601199319615,0.296,,,
0.09411,,,,22.100100000358225,-0.4343800994072069,0.409
0.10425,-1.1100000003523292,-1.666601199319615,0.296,,,
0.104507,,,,22.100100000358225,-0.4343800994072069,0.409
0.113247,-1.1100000003523292,-1.666601199319615,0.296,,,
0.113838,,,,22.100100000358225,-0.4343800994072069,0.409
0.122863,-1.1100000003523292,-1.666601199319615,0.296,,,
0.125612,,,,22.100100000358225,-0.4343800994072069,0.409
0.133849,-1.1100000003523292,-1.666601199319615,0.296,,,
0.13557,,,,22.100100000358225,-0.4343800994072069,0.409
0.144517,-1.1100000003523292,-1.666601199319615,0.296,,,
0.144826,,,,22.100100000358225,-0.4343800994072069,0.409
0.153489,-1.1100000003523292,-1.666601199319615,0.296,,,
0.154914,,,,22.100100000358225,-0.4343800994072069,0.409
0.163522,-1.1100000003523292,-1.666601199319615,0.296,,,
0.164094,,,,22.100100000358225,-0.4343800994072069,0.409
0.17431,-1.1100000003523292,-1.666601199319615,0.296,,,
0.175776,,,,22.100100000358225,-0.4343800994072069,0.409
0.182759,-1.1100000003523292,-1.666601199319615,0.296,,,
0.185802,,,,22.100100000358225,-0.4343800994072069,0.409
0.195337,-1.1100000003523292,-1.666601199319615,0.296,,,
0.195573,,,,22.100100000358225,-0.4343800994072069,0.409
0.203378,-1.1100000003523292,-1.666601199319615,0.296,,,
0.204391,,,,22.100100000358225,-0.4343800994072069,0.409
0.213797,-1.1100000003523292,-1.666601199319615,0.296,,,
0.214278,,,,22.100100000358225,-0.4343800994072069,0.409
0.226273,-1.1100000003523292,-1.666601199319615,0.296,,,
0.226597,,,,22.100100000358225,-0.4343800994072069,0.409
0.233238,-1.1100000003523292,-1.666601199319615,0.296,,,
0.234104,,,,22.100100000358225,-0.4343800994072069,0.409
0.243631,-1.1100000003523292,-1.657736299845908,0.294,,,
0.24513,,,,22.100100000358225,-0.4343800994072069,0.409
0.253215,-1.1100000003523292,-1.657736299845908,0.294,,,
0.256337,,,,22.100100000358225,-0.4343800994072069,0.409
0.264754,-1.1100000003523292,-1.657736299845908,0.294,,,
0.265278,,,,22.100100000358225,-0.4343800994072069,0.409
0.273728,-1.1100000003523292,-1.657736299845908,0.294,,,
0.274099,,,,22.100100000358225,-0.4343800994072069,0.409
0.283879,-1.1100000003523292,-1.657736299845908,0.294,,,
0.28495,,,,22.100100000358225,-0.4343800994072069,0.409
0.295223,-1.1100000003523292,-1.657736299845908,0.294,,,
0.295465,,,,22.100100000358225,-0.4343800994072069,0.409
0.304169,-1.1100000003523292,-1.657736299845908,0.294,,,
0.30465,,,,22.100100000358225,-0.4343800994072069,0.409
0.313952,-1.1100000003523292,-1.657736299845908,0.294,,,
0.314824,,,,22.100100000358225,-0.44324499888091395,0.403
0.32349,-1.1100000003523292,-1.657736299845908,0.294,,,
0.324549,,,,22.100100000358225,-0.44324499888091395,0.403
0.332798,-1.1100000003523292,-1.657736299845908,0.294,,,
0.334863,,,,22.100100000358225,-0.44324499888091395,0.403
0.343602,-1.1100000003523292,-1.657736299845908,0.294,,,
0.343848,,,,22.100100000358225,-0.44324499888091395,0.403
0.35447,-1.1100000003523292,-1.657736299845908,0.294,,,
0.355973,,,,22.100100000358225,-0.44324499888091395,0.403
0.362927,-1.1100000003523292,-1.657736299845908,0.294,,,
0.366324,,,,22.100100000358225,-0.44324499888091395,0.403
0.375416,-1.1100000003523292,-1.657736299845908,0.294,,,
0.375649,,,,22.100100000358225,-0.44324499888091395,0.403
0.384545,-1.1100000003523292,-1.657736299845908,0.294,,,
0.384776,,,,22.100100000358225,-0.44324499888091395,0.403
0.393276,-1.1100000003523292,-1.657736299845908,0.294,,,
0.397575,,,,22.100100000358225,-0.44324499888091395,0.403
0.40359,-1.1100000003523292,-1.657736299845908,0.294,,,
0.404986,,,,22.100100000358225,-0.44324499888091395,0.403
0.413217,-1.1100000003523292,-1.657736299845908,0.294,,,
0.413912,,,,22.100100000358225,-0.44324499888091395,0.403
0.426971,-1.1100000003523292,-1.657736299845908,0.294,,,
0.427218,,,,22.100100000358225,-0.44324499888091395,0.403
0.433307,-1.1100000003523292,-1.657736299845908,0.294,,,
0.433744,,,,22.100100000358225,-0.44324499888091395,0.403
0.443225,-1.1100000003523292,-1.657736299845908,0.294,,,
0.444958,,,,22.100100000358225,-0.44324499888091395,0.403
0.454865,-1.1100000003523292,-1.657736299845908,0.294,,,
0.455134,,,,22.100100000358225,-0.44324499888091395,0.403
0.464235,,,,22.100100000358225,-0.44324499888091395,0.403
0.469777,-1.1100000003523292,-1.657736299845908,0.294,,,
0.473157,-1.1100000003523292,-1.657736299845908,0.294,,,
0.474534,,,,22.100100000358225,-0.44324499888091395,0.403
0.483226,-1.1100000003523292,-1.657736299845908,0.294,,,
0.485085,,,,22.100100000358225,-0.44324499888091395,0.403
0.494231,,,,22.100100000358225,-0.44324499888091395,0.403
0.494719,-1.1100000003523292,-1.657736299845908,0.29,,,
0.503223,-1.1100000003523292,-1.657736299845908,0.29,,,
0.504499,,,,22.100100000358225,-0.44324499888091395,0.403
0.513691,,,,22.100100000358225,-0.44324499888091395,0.403
0.51492,-1.1100000003523292,-1.657736299845908,0.29,,,
0.523711,-1.1100000003523292,-1.657736299845908,0.29,,,
