Time,x1,y1,z1,x2,y2,z2
0.021808,-2.60849999972379,2.1630356000818836,1.552,,,
0.031607,-2.60849999972379,2.1630356000818836,1.552,,,
0.038624,,,,9.235199999871213,21.656950700499735,-1.227
0.042059,-2.60849999972379,2.1630356000818836,1.552,,,
0.046627,,,,9.235199999871213,21.656950700499735,-1.227
0.051759,-2.60849999972379,2.1630356000818836,1.552,,,
0.060901,,,,9.235199999871213,21.656950700499735,-1.227
0.062493,-2.60849999972379,2.1630356000818836,1.552,,,
0.068611,,,,9.235199999871213,21.656950700499735,-1.227
0.071541,-2.60849999972379,2.1630356000818836,1.562,,,
0.076771,,,,9.235199999871213,21.656950700499735,-1.227
0.08166,-2.60849999972379,2.1630356000818836,1.562,,,
0.089031,,,,9.235199999871213,21.656950700499735,-1.227
0.091653,-2.60849999972379,2.1630356000818836,1.562,,,
0.100307,,,,9.235199999871213,21.656950700499735,-1.227
0.10153,-2.60849999972379,2.1630356000818836,1.562,,,
0.108021,,,,9.235199999871213,21.656950700499735,-1.227
0.111636,-2.60849999972379,2.1630356000818836,1.562,,,
0.116716,,,,9.235199999871213,21.656950700499735,-1.227
0.121293,-2.60849999972379,2.1630356000818836,1.562,,,
0.129145,,,,9.235199999871213,21.656950700499735,-1.227
0.133666,-2.60849999972379,2.1630356000818836,1.562,,,
0.13786,,,,9.235199999871213,21.656950700499735,-1.227
0.141742,-2.60849999972379,2.1630356000818836,1.562,,,
0.147091,,,,9.235199999871213,21.656950700499735,-1.227
0.153717,-2.60849999972379,2.1630356000818836,1.562,,,
0.156667,,,,9.235199999871213,21.656950700499735,-1.227
0.16326,-2.60849999972379,2.1630356000818836,1.562,,,
0.166887,,,,9.235199999871213,21.656950700499735,-1.227
0.172878,-2.60849999972379,2.1630356000818836,1.562,,,
0.181969,-2.60849999972379,2.1630356000818836,1.562,,,
0.182645,,,,9.235199999871213,21.656950700499735,-1.227
0.186753,,,,9.235199999871213,21.656950700499735,-1.227
0.191775,-2.60849999972379,2.1630356000818836,1.562,,,
0.197343,,,,9.235199999871213,21.656950700499735,-1.227
0.201989,-2.60849999972379,2.1630356000818836,1.562,,,
0.207356,,,,9.235199999871213,21.656950700499735,-1.227
0.211927,-2.60849999972379,2.1630356000818836,1.562,,,
0.217232,,,,9.235199999871213,21.656950700499735,-1.227
0.221944,-2.60849999972379,2.1630356000818836,1.562,,,
0.226942,,,,9.235199999871213,21.656950700499735,-1.227
0.232368,-2.60849999972379,2.1630356000818836,1.562,,,
0.236751,,,,9.235199999871213,21.656950700499735,-1.227
0.241233,-2.60849999972379,2.1630356000818836,1.562,,,
0.247667,,,,9.235199999871213,21.656950700499735,-1.227
0.252407,-2.60849999972379,2.1630356000818836,1.562,,,
0.258699,,,,9.246300000000929,21.630356000818836,-1.21
0.265297,-2.60849999972379,2.1630356000818836,1.562,,,
0.267149,,,,9.246300000000929,21.630356000818836,-1.21
0.27186,-2.60849999972379,2.1630356000818836,1.562,,,
0.277387,,,,9.246300000000929,21.630356000818836,-1.21
0.282007,-2.60849999972379,2.1630356000818836,1.562,,,
0.287093,,,,9.246300000000929,21.630356000818836,-1.21
0.292225,-2.60849999972379,2.1630356000818836,1.562,,,
0.298452,,,,9.246300000000929,21.630356000818836,-1.21
0.308863,-2.60849999972379,2.1630356000818836,1.562,,,
